,BANKA,SANAYI,HOLD,GAYRIM,TEKNOLOJI,ENERJI,PERAK,OTOMOT,BANKA_RV,SANAYI_RV,HOLD_RV,GAYRIM_RV,TEKNOLOJI_RV,ENERJI_RV,PERAK_RV,OTOMOT_RV,BANKA_BPV,SANAYI_BPV,HOLD_BPV,GAYRIM_BPV,TEKNOLOJI_BPV,ENERJI_BPV,PERAK_BPV,OTOMOT_BPV
2019-07-10,-0.001759224064139612,-0.006321367807977943,-0.01575270592779468,-0.002701267906839537,-0.024584748900333773,-0.00392544808855156,-0.02095788980356282,-0.02084228828423728,0.0002673579931080586,0.004001459303342943,0.019766590130321122,0.0007203193979490828,0.055162780417941586,0.001216405505316452,0.04558305569680822,0.03709618178196376,0.00025440143444514237,0.0038075427437580557,0.018808672315289442,0.0006854116683275797,0.05248951154654578,0.0011574567186940262,0.04337403427087325,0.035298446655960034
2019-07-11,-0.025819734192583012,-0.02529610903820587,0.005285375704076487,0.005798766685843221,0.010229706460875494,0.00945451551627783,-0.017855836392954523,-0.01271583648615591,0.05298157057829061,0.053704724634311106,0.0023099648604821142,0.003134105978143643,0.008651384919747117,0.00902123994898672,0.02632849603944668,0.014440885339305909,0.05041400632008041,0.05110211527481094,0.0021980205910171087,0.002982222626950166,0.008232126176348081,0.008584057490918041,0.02505257868430864,0.013741058953462485
2019-07-12,-0.014034362665082836,0.005320963840428145,-0.019191016283661815,-0.0014561195407872198,0.009291472972246752,0.0265820728051953,-0.0051506588275793555,0.006337193956570416,0.016011143615707015,0.0022942108702146834,0.033886777988277494,0.0001826305131940152,0.0069997733890618755,0.05513966497115122,0.002397946079689578,0.004157355991480942,0.015235220221363465,0.0021830300621173446,0.032244575255536,0.00017377997190168743,0.006660554151633487,0.0524675163080532,0.0022817381118976792,0.003955884450794749
2019-07-15,0.04032975884421066,0.022819945716997064,-0.011373634693502062,-0.024717771433143347,0.013553605201098643,-0.017511888333953604,-0.0038290850575586617,0.0039211699846776055,0.12901960368253415,0.04546006329589279,0.01025401024139474,0.05147883577392702,0.015326967709292445,0.02421896168866835,0.0014328071445447199,0.0014210554748951847,0.12276712533189317,0.043257002261263236,0.009757085935230166,0.048984096238184255,0.01458420047820462,0.023045275447885843,0.0013633712185597577,0.0013521890519777441
2019-07-16,0.0035805298902368238,0.007456172048180414,0.005201666096084716,0.020001720416082464,-0.00903072475534993,-0.011100248654210368,-0.009230291525844283,0.005729668628058909,0.0011438977877075193,0.004829243575818558,0.0025189010365165533,0.03430871229012271,0.006720294523230353,0.010485045553288094,0.00713650890594486,0.002734576338311223,0.0010884628309347014,0.004595211381904253,0.002396831414934241,0.032646062005130386,0.0063946192396523655,0.009976924938619883,0.006790663265747646,0.0026020547767387887
2019-07-17,0.016808629406578793,0.01682545112260756,0.02289652377384463,0.0024625506111699744,0.03327053584742829,0.04204314858163012,0.0246585169341418,0.0375514329708065,0.03096532937164922,0.022333816597513847,0.046634807247738407,0.0005064211487957999,0.09658007716808559,0.15730114373848025,0.05001987404802869,0.13752830665346205,0.02946470430390292,0.021251487239978814,0.04437481640618948,0.0004818792405990913,0.0918996656309167,0.14967810066840567,0.047595837927466446,0.1308634841349637
2019-07-18,-0.03050775762642493,-0.02731579186150111,-0.021336093287542438,-0.00845506734638315,-0.02986817038058023,-0.011816854431503928,0.0059004823709145815,0.004774552662410421,0.0822257060609075,0.06245332489327165,0.0366390265001422,0.0063127937752457996,0.07145721709431206,0.0129923961250397,0.0029851591257015237,0.002082327595007234,0.07824092830359068,0.059426745593109134,0.03486344578649819,0.006006866572826957,0.0679942960332724,0.01236276564117425,0.002840493956425439,0.0019814149597556074
2019-07-19,0.005407095208087592,-0.007828305920146373,-0.013346842083438823,0.007027899356383918,0.011455035693465244,0.004435390646223106,-0.005105290480923105,-0.026830384720482957,0.0023858621249003517,0.004835363688204103,0.015026224822253778,0.003868362019384228,0.010757006695552022,0.0015517182508900424,0.002041788722554262,0.05871852141854976,0.002270239763198948,0.00460103490470882,0.014298032030527475,0.0036808955484891855,0.010235706446892647,0.0014765197190928325,0.0019428406602445525,0.055872936147225355
2019-07-22,-0.019734987384648774,0.007983202647739414,-0.02120799421387302,-0.010821727224665885,0.009278438394594732,-0.016713348890707858,-0.002849017338087206,0.007450303052717516,0.03130426996853739,0.005272001850367725,0.039590890412197974,0.009400407408730481,0.008988080043538335,0.022313430116142785,0.0006854318660070164,0.0060639694847557865,0.029787219344645288,0.0050165129440843635,0.037672258063938965,0.008944849942014678,0.008552504562897951,0.02123208871725729,0.0006522148371158597,0.005770100670713571
2019-07-23,0.0002292904819840484,0.03221237501426483,-0.019178182642127006,0.0040123663736214305,-0.0004813980068470073,0.011732267832821906,0.008436558690737287,-0.003100182229960238,4.355210485800413e-06,0.09295615965004211,0.03123660149244905,0.0013730784555050462,1.9528410420615584e-05,0.012511258986575336,0.005857751900808675,0.000898649073225059,4.144150627471008e-06,0.08845136844636789,0.02972283018169764,0.0013065370689890757,1.8582035142035653e-05,0.011904945110853717,0.005573876691942331,0.0008550992271955452
2019-07-24,0.0040592925620231025,-0.018948916357540813,0.0065418026558984295,0.00594879333849046,0.009969880302577089,0.019663049549783988,0.007903208802317903,0.007684870960552122,0.0013188883471406956,0.03105512416387062,0.0035170108145297103,0.0028986171439916862,0.00831263871183023,0.03145719536415882,0.0053153974044648465,0.004786810361021934,0.0012549730923883964,0.029550147509401523,0.003346571335960811,0.0027581459254922124,0.007909796104203662,0.029932733752338566,0.005057805486276613,0.004554834542645078
2019-07-25,-0.01513265694243274,-0.02023654708933569,0.011330996168462304,0.01988381013064335,-0.0030971566620201004,-0.0007021734288081358,-0.011633361276442947,0.0076203672609637075,0.020327778304339284,0.03705887575896967,0.011737209904488321,0.037920276710213224,0.0008297849975794292,4.448714990473233e-05,0.012479809786004117,0.005157726571663284,0.01934266449111404,0.03526294853730344,0.011168407577321689,0.036082604740887377,0.0007895724051906153,4.2331237673398186e-05,0.01187501998445498,0.004907775612216832
2019-07-26,0.011298529661355455,0.031929990367828516,-0.005204401947632153,-0.004240249443152681,0.0075402638495898865,0.014688591587388939,0.002311500052590561,-0.006242592399554264,0.010416220662703318,0.10140478755064603,0.002244306179790466,0.0017014490222882017,0.005099098330589305,0.019126510514066584,0.00042863293441421335,0.003055503122927369,0.00991143540271055,0.09649056350472614,0.002135543825847123,0.001618994318716543,0.0048519885812968785,0.018199611891693144,0.0004078607566497316,0.002907428980850265
2019-07-29,0.014675483164767186,0.02135482791146689,-0.006984833067292423,0.013756543314018531,0.022733368977399578,0.016669288565287755,0.008920374634979326,0.015179204045951779,0.017061242972098368,0.040459342319847234,0.004038740413069666,0.02126206507988236,0.0482491337173175,0.02878470897437586,0.0063699664526479256,0.018620143285654478,0.01623443022990025,0.03849862352428747,0.0038430171564805948,0.02023167436554566,0.04591091025829173,0.02738975995457702,0.006061268578815578,0.017717783958417232
2019-07-30,-0.014202029032720673,-0.011756250591513102,-0.03526738670618215,-0.012477820346042383,-0.034705221866571635,-0.003644825153725757,-0.015333406155694295,-0.01662782787631001,0.016400786923951766,0.012330970631638013,0.10682587155252152,0.013449062756907956,0.11163496698366228,0.0012640791648396512,0.018339203104081582,0.027361987127293208,0.015605980846049002,0.011733393792800277,0.10164893386161065,0.012797301541372905,0.10622497350734253,0.0012028200430777838,0.017450458548188944,0.026035985285240752
2019-07-31,-0.010236505109189704,-0.012130000189400423,0.017950665720178848,-0.020086022647586382,0.016561547902074404,0.010070370512578098,-0.014741022891150084,-0.020071370986671812,0.010257189750094403,0.012446580169888002,0.02788578231657865,0.03565517132358031,0.022846109398134074,0.008820830265523485,0.022400011378326663,0.03190564931767131,0.009760111360296468,0.011843400724047886,0.026534396594962935,0.033927269668126224,0.02173895358358288,0.008393359953294256,0.021314474125075443,0.03035945497256429
2019-08-01,0.02681875119204803,0.011350826531096992,-0.010324112306385391,0.010423562864621289,0.011337473657516133,-0.0039997323046823555,0.0069799232567990775,-0.005944309161646329,0.06140158408699374,0.010194981788290817,0.011181272110896699,0.008690637530103885,0.013682146874742522,0.0014514681202978737,0.004097594065947759,0.0028713201255129448,0.05842597368174366,0.009700918087139512,0.010639411340823109,0.008269476547901933,0.013019090062576864,0.0013811278561846878,0.0038990186754195547,0.0027321717603799663
2019-08-02,0.018343331670216765,0.026869525650291378,0.016990277383442973,0.016596789733084483,0.039751467845507614,0.023402372575910522,-0.0007822774754096988,0.012155737979353499,0.02846057988220714,0.06457562721883824,0.022760666481509522,0.02404676934061647,0.18046149579793253,0.045584043714672506,4.78948577005642e-05,0.011864788684958166,0.027081338631412023,0.06144619804962194,0.02165765135543637,0.022881427792404794,0.17171606825517527,0.043374974407949435,4.557380297451913e-05,0.011289803703837241
2019-08-05,0.03478684666438966,0.016155580520859025,0.004343733357832029,0.010891180019179497,0.009907946512394766,-0.0036500394460664007,0.019942494612256324,0.0407896928752302,0.11502004313185277,0.023790310440381515,0.0016088300428306135,0.011911085799105717,0.00939171028310783,0.0010775683354607517,0.03306081299567661,0.13079797694812756,0.10944600392350683,0.022637397264880496,0.001530863790218252,0.011333857192243878,0.008936574291796664,0.001025347800778419,0.03145863773230583,0.12445931603278237
2019-08-06,0.003520271481609521,-0.008064686850190668,-0.02416396556866374,-0.010826298344198751,0.01152561998828723,0.0077688877842363585,-0.002135621943885689,-0.010288351832593074,0.0010588481413813364,0.005337384648771257,0.06363326357293272,0.009764782839417006,0.01108461047318983,0.005104146237499503,0.0003767072492736068,0.010116259960918698,0.0010075348146337713,0.0050787271966246765,0.060549502721757104,0.009291567207377125,0.01054743406719619,0.004856791859268752,0.0003584514660175341,0.009626011234448124
2019-08-07,-0.01897723138114275,-0.004652791901015862,0.009627606264806526,-0.013961283545349586,0.02167973456280618,0.014268794945749478,0.01813576596976455,-0.005627738957831336,0.028258525402161953,0.0018870232394446332,0.007895064608725555,0.01704481787357114,0.04499722499892125,0.01927871289378182,0.03361204783696508,0.0028975874059658452,0.026889076006449894,0.001795575338389104,0.007512458251753378,0.01621880111562671,0.04281659378386224,0.018344438321886574,0.03198315892843572,0.0027571660900744216
2019-08-08,-0.02370003103544426,-0.019021094609447273,-0.0005168473303101931,0.016948956860974303,0.008368983608624935,-0.0008300540214920592,-0.01407189065215068,0.006543223028826054,0.05393533539641934,0.029855486453042295,2.1963589030207964e-05,0.023145210581950713,0.006407902293037818,5.931416916081255e-05,0.017241148640151475,0.004096527323470455,0.05132155030271793,0.02840864599339537,2.0899201441081136e-05,0.022023559887372864,0.006097365992997506,5.6439717930309806e-05,0.016405617406634567,0.0038980036288400427
2019-08-09,-0.016997373455275782,0.006009737074490551,-0.0061709991186071666,0.013904899473608125,0.010868665458962916,0.002919772320527273,-0.005176202798998157,-0.006312173825168257,0.02407529048863274,0.003128563714360641,0.0030780780153271715,0.01717145528967901,0.011385924722077511,0.0008290843520464495,0.002212514087579783,0.003522185539368393,0.022908566763950065,0.002976948949361259,0.002928909861007206,0.01633930149767157,0.010834146187693013,0.0007889057139630387,0.0021052924248383597,0.0033514952860792114
2019-08-12,0.007482728077348658,0.0061655632344524884,-0.006114020731941749,-0.004435760290912982,0.0013617279416427493,-0.024094137276685173,0.0030773749644831786,-0.011406716483828561,0.0047058098452963295,0.003062743173490036,0.0032306430259975458,0.0016285726794726895,0.00016250958831363132,0.04766868021269392,0.0008239011180869903,0.011570687308136983,0.004477759430164481,0.0029143181679928886,0.0030740813485302834,0.0015496496698663067,0.00015463413641561785,0.04535858637790838,0.000783973667088277,0.011009954909096476
2019-08-13,-0.019601476232351256,-0.0320231875656526,-0.035149228934125115,-0.03937382919956376,-0.0314032265131105,0.00013896952073769585,-0.02189946304731694,-0.018959621374216917,0.03722006755454332,0.08082140445540405,0.10458715605684611,0.13845011599299087,0.0936208905163681,1.6288645030685642e-06,0.047580261387201825,0.031990223381688665,0.0354163287431391,0.07690468120403492,0.0995187097871645,0.13174062124814617,0.08908388548446872,1.549927351264691e-06,0.04527445245778259,0.030439930453969387
2019-08-14,0.006826276816375795,0.0066923278778240084,0.0014511258865388085,-0.013320637561464474,0.023616610159106485,0.03127766178067288,-0.015284747426447509,-0.017321170902385667,0.003763605581075443,0.00413052113209362,0.00019747161162674866,0.0170525527723598,0.044620190167039504,0.07783687623696009,0.022859335611322876,0.0246610696391902,0.0035812157601151466,0.003930350047869645,0.00018790184903779743,0.016226161169927866,0.042457830610368,0.07406478758018027,0.021751538835171554,0.023465958201690413
2019-08-15,-0.004641637034983306,-0.014283698090533974,0.004013647413893302,-0.0083121163192318,0.03204713788207817,0.027866918005207672,0.006661679265560252,0.018111527547015636,0.0019722500489205573,0.018657769469801744,0.001382497678387921,0.006302159600892489,0.08387001506786251,0.06663763066436958,0.004393196757032633,0.029889521961515206,0.001876671932254898,0.01775358672275012,0.0013154998225798889,0.005996747746087677,0.079805551695536,0.06340827379785656,0.00418029602854302,0.02844103209143912
2019-08-16,0.01783562577016084,0.007612166988517884,-0.007139649596896437,-0.0012941718161597832,0.017459209918850402,0.01080682879693778,-0.015546069599536997,-0.01605638832495392,0.028118161114241546,0.00511363854110991,0.004899597739006157,0.00014622001705361042,0.024116166800632857,0.010176610613382191,0.020645271945485204,0.022055091859672665,0.026755513976840443,0.004865824151988349,0.0046621560796334845,0.00013913398156006147,0.02294746215019518,0.009683437206187102,0.019644771926899916,0.02098626990984467
2019-08-19,-0.0011958973355504696,-0.0017203669061285275,0.02823323210720836,0.00022582353826921305,0.013422405020250409,0.027599364000884804,0.03551914309220838,0.018566431687473794,0.0001256730760172918,0.00024301970204741803,0.06234056551307222,4.364653651545756e-06,0.01753401658730883,0.06048642699644842,0.1120153886890368,0.029774588561105344,0.00011958277528291628,0.00023124261250085946,0.059319450697092,4.15313616361822e-06,0.016684292545513704,0.05755516643984731,0.10658695942149558,0.028331668531404806
2019-08-20,0.007718134978408294,0.011830224826344594,0.007121211794943642,0.004429809422614724,0.012543056326662253,-0.026157529543540295,0.011469351848090458,0.008138220872972965,0.004734783985516273,0.012149982067156142,0.004748090601672084,0.0019548176683693245,0.012839795603300508,0.057103010050143184,0.010410173797832859,0.005180913584679224,0.004505329441249914,0.011561176198379056,0.004517991199360438,0.001860084350314773,0.012217560363500593,0.05433571481822264,0.009905681577739554,0.004929838948731215
2019-08-21,-0.0034201768874227967,0.018625163937302326,-0.007035362819850373,-0.007394434170516319,0.03256500823381686,0.004215900872737846,-0.0038266724160638003,-0.0017464154668388706,0.0009327079076259545,0.031188865185618933,0.00386530524151942,0.004755561172447922,0.08810043363945282,0.0014270421441075648,0.001279920991563256,0.00028130876469185955,0.0008875075207587579,0.029677407245986918,0.0036779869065423068,0.004525099735370165,0.0838309580071437,0.0013578855984601322,0.0012178941517508224,0.00026767613127121054
2019-08-22,0.012601326547944566,0.012178232150464624,-0.013953191460892444,-0.0119412688186974,-0.011061702016162625,-0.006336546725070023,0.0036318120672551523,0.005597307846066451,0.013934892541439639,0.012132038978440078,0.015903386590228608,0.01171283859488579,0.010578521809177982,0.0032806006306037847,0.0012439401693542407,0.002743748358331636,0.013259587305281527,0.011544102657937353,0.015132685258654612,0.011145217336962257,0.010065871198683024,0.003121617934684017,0.0011836570127145883,0.0026107823072787474
2019-08-23,-0.0264317496841889,-0.009858977718215553,-0.0039045704153790584,0.010449822431145894,0.0024690236073147518,0.013413620688246454,0.004843477604926562,0.017084072278108146,0.055878217701633835,0.00846380623906203,0.001264253012489673,0.00853788331287174,0.0004865537126935013,0.016536055608881,0.0020094229915000837,0.024768358587688846,0.05317027769500083,0.008053637832375789,0.0012029854658168846,0.008124125023043292,0.0004629746094548519,0.015734694213027322,0.0019120434197681072,0.02356804777111329
2019-08-26,0.008185187695537733,0.005054104462111228,0.03523424160660278,0.031202172564732577,0.023729115644959633,0.0008949250188008472,-0.005421229343720995,0.006380203648367754,0.005828552576282559,0.002026107412066491,0.11419895368284827,0.08348551764431748,0.04446068510853096,7.947351046885198e-05,0.0023270611526179153,0.003963217885842828,0.0055460924093109504,0.0019279192889562204,0.10866470566791253,0.07943968757846513,0.042306055399856796,7.562210812786646e-05,0.0022142883718770704,0.0037711545611787793
2019-08-27,0.0022345465185054027,-0.004494394074189758,0.001712101720816461,0.020044008506963074,0.01489139043677537,-0.006433684421108475,0.0013407772802486724,-0.006989982396782671,0.0004023408340392696,0.0016670486709164179,0.0002814347555159573,0.033391710788981455,0.018964325208430957,0.0034564920114339786,0.00014637344574775087,0.004948120471598776,0.00038284280984288995,0.0015862610585934329,0.000267796016396038,0.03177349973546824,0.01804528632274353,0.003288985362414717,0.00013927997487569278,0.004708327329766153
2019-08-28,-0.005800301689310076,-0.008362044715090527,-0.01049852413354733,-0.02289911908964689,-0.010168546458781158,-0.015008901871874638,-0.04386143564786124,-0.0035758138421913706,0.0029926191040694655,0.00634983047097433,0.010967223645274967,0.04349073740095817,0.00836604698744216,0.019771555974981425,0.16918679350580362,0.0012424318436769655,0.002847592413350821,0.006042108416210477,0.010435735976335535,0.04138311277422314,0.0079606161368085,0.01881339750786785,0.1609877544961015,0.0011822217827016442
2019-08-29,0.015945540314384096,0.00829678675428611,0.0056863572149981586,-0.008984620955605184,0.030680609564306623,0.03887680845147208,0.013575318008416163,0.021611285733414334,0.01996506022266046,0.005502615785254635,0.002792804900455726,0.006804039830125138,0.09047271197540802,0.13161359090514932,0.015642043083081775,0.039626809744877964,0.018997524257206813,0.005235950991012538,0.002657461497753681,0.006474306126714954,0.08608827227164077,0.1252354041467291,0.014884006839400443,0.03770643669331852
2019-08-30,0.002582838949519393,-0.010861044081924362,-0.007926565250052968,-0.004023035223805257,-0.01120394194054874,-0.01011081357121565,-0.006207360945579194,-0.005815633460591925,0.0005311311177664127,0.011316810929294763,0.005541790503085242,0.0013773729045397402,0.010656524814709741,0.009025982002133177,0.003253971388508377,0.0030338518244413058,0.0005053917283992154,0.010768381750207992,0.005273227244825762,0.0013106234027540666,0.010140094064689844,0.008588569737246081,0.0030962791845366793,0.0028868269358976444
2019-09-02,0.0007520584678584076,-0.009501871683213222,-0.012312155342329864,-0.023796925826892617,0.008072054158978156,-0.02852324153739868,0.008783680019714534,0.015812733876342275,5.1285438248314674e-05,0.008439785208966625,0.013382972542579492,0.045400284005583394,0.005094999544165613,0.07187336040933816,0.0074706756915498915,0.024434223504620576,4.8800071039004825e-05,0.008030780896467195,0.012734414155316141,0.04320011996263424,0.004848088428047112,0.0683902724357232,0.007108635841070961,0.023250105361975523
2019-09-03,-0.004249768000727613,-0.02771096759615353,-0.012188228713063848,-0.0115739612008884,-0.025748859549383534,-0.025204117083827193,0.009347599859066764,0.006149401881535862,0.0014759553764720711,0.06228602385872752,0.014021588764621316,0.011208922108163284,0.05503255924846517,0.051620558353759574,0.00839454892196688,0.004221182234047595,0.00140442842417565,0.05926755221094241,0.01334208210291969,0.010665721378855823,0.05236560108505255,0.04911895073489682,0.007987736825976076,0.00401661758046646
2019-09-04,-0.012753478183888571,-0.026712264063523568,-0.012913616270240149,-0.014325876420823324,-0.003492412417783745,-0.01531971487546201,-0.002481995149828358,0.01570447445300393,0.013193335614912104,0.05658898989670755,0.015149570265389815,0.01663400487992474,0.0009747956756695741,0.023491832186107887,0.0005576425997689574,0.021531000671947076,0.012553967310015152,0.05384660483184238,0.014415399973416681,0.01582789671939979,0.0009275556541188992,0.02235338370255845,0.0005306184252797084,0.02048757694619888
2019-09-05,0.01126292672071084,0.009310777215152843,0.0016743622196048642,-0.0014336599669985493,0.022231466057702327,0.004290527384342997,0.005689579856944209,0.005695094037064072,0.012779858527938512,0.00713427305890775,0.00025485416516716943,0.0001640653071678952,0.039051031059893576,0.0016708488298890437,0.003154730517417118,0.003023598268698948,0.012160527926312992,0.006788535771122076,0.00024250356026065228,0.00015611446286300452,0.037158561083989856,0.0015898770563143795,0.003001847670940609,0.0028770702824357642
2019-09-06,-0.0069052835668756566,-0.02026066725931325,-0.0008645448409476184,-0.0035777225351775357,0.0027921233377773158,-0.008548598643120424,0.012121524073140197,-0.005613072316380099,0.004314183143588266,0.03234017105331875,6.07271064817408e-05,0.001037297357218328,0.0006434618263883587,0.006401734709125793,0.01318457195870243,0.003078970554006006,0.004105111530158427,0.030772919150542408,5.7784182245913565e-05,0.0009870284129333698,0.0006122787268893347,0.006091497299205935,0.012545628353379494,0.0029297591459586433
2019-09-09,0.02323514772338964,0.0020535864979016037,0.011317883560495182,0.014951333783958139,-0.0033018869152606533,0.008599116584558912,0.023138891622911495,-0.009705766238399726,0.04419093887326876,0.0003962463324501033,0.010528258247526087,0.02236331156817197,0.0009112341058111617,0.006361923438703924,0.04612019231911016,0.007558748255359988,0.0420493814609589,0.00037704365669811947,0.010018043482608733,0.021279552841299034,0.0008670743707295908,0.006053615341069327,0.04388514046829075,0.007192440279861366
2019-09-10,0.007182882903130714,-0.019875195528326596,-0.015326335961773163,0.008269915473122814,-0.012013244351328315,-0.02291641666474958,-0.008754165965995547,0.015239793065206342,0.004028497021227011,0.03507970584996034,0.024592601638272635,0.006224218485859284,0.01191584388588212,0.047705648788461244,0.0060700310691724196,0.01952597023981445,0.0038332701743609998,0.033379692091482,0.023400808260053998,0.005922583771275497,0.01133838469518875,0.04539376340252345,0.005775868501900044,0.018579713215958568
2019-09-11,-0.0257518699313249,-0.032844950690124095,0.008959395494004046,0.021918950972208088,-0.005393695845338976,-0.021287856188735063,0.022321954410980414,0.024966678739892195,0.058639505425663346,0.09243578738305562,0.007536845431853036,0.04345208681815205,0.0024754912126375736,0.043171358863183365,0.040915207237557455,0.06282186248088176,0.05579774938470995,0.08795621417913291,0.007171598899157573,0.04134633525508593,0.002355525294494595,0.041079211786650784,0.038932396562566605,0.05977742331119431
2019-09-12,0.010125551768493475,-0.00048193505604859275,0.0012337129450653607,-0.0002609752431275719,0.0065080638988551775,0.023901311986220714,0.016608230395814848,-0.002075248005988406,0.009342941200146277,2.2294490036550343e-05,0.00011970966886644367,5.601770300541076e-06,0.0036813712294443504,0.05999373916892319,0.02183392859693232,0.0003756124833144998,0.008890168629793587,2.121406650157259e-05,0.00011390836354859789,5.3303003337321624e-06,0.0035029666052183235,0.05708635498372069,0.020775824541693768,0.00035740975401505823
2019-09-13,0.020261404591695627,0.02060876139738687,0.016578144029021386,0.03076221682535649,-0.0023347218551480753,0.0057906294373168445,0.0031218109636013346,-0.011077202376240679,0.03578581138200687,0.034890732113018526,0.021866963011086774,0.07391305430107879,0.00048154943367614443,0.00270184036196333,0.0009605546189447778,0.010017484803341766,0.03405157871859954,0.03319987629771583,0.020807258059911234,0.0703311197837136,0.0004582128451044411,0.0025709052335960852,0.0009140047397935565,0.009532022865209582
2019-09-16,0.005222438541767041,0.03229591101722439,-0.018177637091469127,-0.009651763448657629,0.00952772911683692,0.007136286541620877,0.0007794350249742102,-0.012858550536639719,0.0030388109338253372,0.08488878175553141,0.02932683065700655,0.00842081871263738,0.00784157374023486,0.004660906671643176,7.089893835029021e-05,0.013189513427407495,0.0028915457196011045,0.08077494746221929,0.02790560962902202,0.008012733544239323,0.0074615596288412555,0.004435032329860865,6.746307229221899e-05,0.012550330351297042
2019-09-17,0.003428598284521002,-0.005821711011028188,-0.03033380845295301,-0.005391156869948345,0.007427025966965571,0.0014733496475164904,-0.0002507550855380729,0.010127082171133,0.0013124371375737413,0.002690475282260645,0.07184811760632932,0.003111239375965572,0.005544788626896708,0.00017658341220068468,5.529097205481846e-06,0.009757855018531858,0.0012488345178552009,0.002560090922247713,0.06836625293580023,0.002960464173696679,0.005276080075180352,0.00016802592225067828,5.261149082955217e-06,0.009284975118806021
2019-09-18,0.0032291506680894467,0.013299837581810851,-0.0012447945549561008,0.016155764613109972,0.008696784943057126,0.00942387382564877,-0.011045760599334266,0.00021195610748984248,0.0010324044441808286,0.016340929235493254,0.00016254958863255487,0.02585871664043393,0.006193556816611571,0.007612297623023867,0.009946368771224427,3.8057684103943747e-06,0.000982372617604849,0.015549023948559644,0.00015467219826068975,0.024605565480804687,0.0058934080112826095,0.007243394566991339,0.0094643532198312,3.621335317171616e-06
2019-09-19,-0.011717134274725137,-0.01789310627896087,-0.017669961508342005,-0.0258707975452007,0.01838735446297227,0.02084478126056349,0.02125453254808428,-0.004188201312278326,0.010834133191761276,0.025987580661151793,0.024746830144113732,0.05697101065398831,0.026555828736569663,0.03528225740856474,0.03582121327309638,0.0016714836071640444,0.010309095280498351,0.024728184562949514,0.02354756262734328,0.05421011230551183,0.025268894507045215,0.03357242770585068,0.03408526498236351,0.00159048107135592
2019-09-20,0.0009994556815584327,-0.013702555763531743,-0.012463542352358713,-0.02019101721009867,0.010751962270879213,-0.0027214668157740833,0.010295073099928859,0.009443096582652487,9.363432695376959e-05,0.017024060523096074,0.01267446578371294,0.03458785611129418,0.010494340010970615,0.0007053527296205339,0.009313220660716097,0.007187626787821625,8.909667077249784e-05,0.016199049696659397,0.012060242668335837,0.03291167810920482,0.009985768973314097,0.0006711703065961255,0.008861888391093318,0.006839303900441483
2019-09-23,0.031626885952034944,0.012637323763951465,0.027783623117786732,0.03630460138752269,0.00242944564237835,0.02202309001239749,0.0186034441856501,0.012986394638426794,0.08580443756891118,0.01487448364803606,0.061831896294554135,0.13131814220395646,0.0004882988114256943,0.05152177168937211,0.03127103118109735,0.016133014799118144,0.08164622925811346,0.014153644455139835,0.05883543233151133,0.12495427332092267,0.00046463513815480685,0.04902495141648457,0.029755591357370017,0.01535118534930631
2019-09-24,-0.012523192049740213,-0.018187898443486998,0.02499586088320621,0.013600072702076653,0.011689393361399751,-0.0030225862476645953,-0.00822618412758267,0.008492167171049569,0.012655776127456185,0.028800675698857178,0.0643972453250759,0.017542403534877765,0.011844025935917053,0.0007262236098541675,0.005471926345885482,0.0063536394185166245,0.012042458740106383,0.027404952908280093,0.06127646080285171,0.016692273049359312,0.011270047147926274,0.0006910297535041637,0.005206748806678837,0.006045732776594175
2019-09-25,-0.02033884265013318,-0.021455637912647624,-0.008420367937872687,-0.007648663239140833,-0.00997905958990995,-0.004475497326733302,0.0015621004924184128,0.004938677363876032,0.03240723755976657,0.04142697718346015,0.0061256607185976595,0.004566227521962855,0.009205639253528151,0.0016626105655822875,0.00021241319856931816,0.0020874873128094787,0.03083673551617713,0.03941936538975606,0.005828802257300211,0.004344941469996484,0.008759520535956185,0.0015820380303230004,0.00020211934486385325,0.0019863246301004642
2019-09-26,-0.015158861002288554,-0.0156750385571712,0.012056791449191756,0.01652400759091646,-0.018348422580150774,-0.005418113082905006,-0.027893254654686186,-0.013974633976569208,0.018964133427402035,0.0217248512150539,0.015636466008536038,0.02244364760555323,0.02941734311822555,0.0025457802799707966,0.06170856148094451,0.01530019759165219,0.018045103835703253,0.020672033208983642,0.014878700038029184,0.021355995677025928,0.02799173572423088,0.002422408051009587,0.05871807450302617,0.014558727679547004
2019-09-27,0.02913337203948219,0.01337246183387548,-0.0038525486380029746,0.011338629003439162,-0.014239444009770974,-0.011287351864987014,0.01000085057200997,-0.0012816831595377338,0.06812612158267649,0.01910135466002325,0.0012109270052306778,0.010910776465071001,0.02039418723781189,0.010581483578127777,0.009137758139008433,0.00013827179123714707,0.06482463027320905,0.018175675127061867,0.0011522437147204908,0.010382024308891694,0.019405855150719922,0.010068689435985614,0.008694929039345975,0.00013157093837030753
2019-09-30,-0.0038478376093512394,0.005230213155326336,0.006507373920835076,0.007655328654474538,-0.0024441207724014494,0.004223136511166107,0.00020811806344377432,0.005582926466845005,0.0015896986363437783,0.0021460708052371013,0.0033114950876767446,0.005067591135288412,0.0006064978933729017,0.0014704258758777,3.81235966331404e-06,0.0028567366594949716,0.0015126595196197784,0.0020420690809587923,0.0031510152012642913,0.0048220082706777355,0.000577106120031586,0.00139916689125262,3.627607148352201e-06,0.0027182950304156786
